seed,track,year,race_name,lap_index,action_a,action_name_a,reward_a,position_after_a,action_b,action_name_b,reward_b,position_after_b,actions_disagree,reward_b_minus_a
1019,Monaco,2022,RUS,47,0,stay_out,-0.1104507320715328,1,0,stay_out,-0.4166312547593094,1,False,-0.3061805226877766
1019,Monaco,2022,RUS,48,0,stay_out,-0.1046555839116393,1,0,stay_out,-0.3917347212240955,1,False,-0.28707913731245616
1019,Monaco,2022,RUS,49,0,stay_out,-0.1449965193694623,1,0,stay_out,-0.4250756566819177,1,False,-0.2800791373124554
1019,Monaco,2022,RUS,50,0,stay_out,-0.1426138248044452,1,0,stay_out,-0.4166929621169018,1,False,-0.2740791373124566
1019,Monaco,2022,RUS,51,0,stay_out,-0.1855373573334503,1,0,stay_out,-0.4546164946459072,1,False,-0.2690791373124569
1019,Monaco,2022,RUS,52,0,stay_out,-0.1651607254088816,1,0,stay_out,-0.4292398627213387,1,False,-0.2640791373124571
1019,Monaco,2022,RUS,53,0,stay_out,-0.3361869769632435,1,0,stay_out,-0.5921536436299093,1,False,-0.2559666666666658
1019,Monaco,2022,RUS,54,0,stay_out,-0.3281161360265457,1,0,stay_out,-0.5790828026932119,1,False,-0.25096666666666617
1019,Monaco,2022,RUS,55,0,stay_out,-0.35226906711152,1,0,stay_out,-0.5982357337781864,1,False,-0.2459666666666664
1019,Monaco,2022,RUS,56,0,stay_out,-0.3591990661971266,1,0,stay_out,-0.6001657328637933,1,False,-0.24096666666666666
1019,Monaco,2022,RUS,57,0,stay_out,-0.3736072213300673,1,0,stay_out,-0.6095738879967343,1,False,-0.235966666666667
1019,Monaco,2022,RUS,58,0,stay_out,-0.3824235304803551,1,0,stay_out,-0.6133901971470209,1,False,-0.23096666666666582
1019,Monaco,2022,RUS,59,0,stay_out,-0.4027274389751625,1,0,stay_out,-0.6286941056418286,1,False,-0.2259666666666661
1019,Monaco,2022,RUS,60,0,stay_out,-0.4279336891538094,1,0,stay_out,-0.6489003558204758,1,False,-0.22096666666666637
1019,Monaco,2022,RUS,61,0,stay_out,-0.4425130168105,1,0,stay_out,-0.6584796834771667,1,False,-0.2159666666666667
1019,Monaco,2022,RUS,62,0,stay_out,24.54201147112164,1,0,stay_out,24.331044804454976,1,False,-0.21096666666666408
1019,Monaco,2023,GAS,0,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1019,Monaco,2023,GAS,1,0,stay_out,-0.0332011055533229,1,0,stay_out,-0.0332011055533229,1,False,0.0
1019,Monaco,2023,GAS,2,0,stay_out,-0.0091483717528063,1,0,stay_out,-0.0091483717528063,1,False,0.0
1019,Monaco,2023,GAS,3,0,stay_out,-0.0396547076869595,1,0,stay_out,-0.0396547076869595,1,False,0.0
1019,Monaco,2023,GAS,4,0,stay_out,-0.0357024997950091,1,0,stay_out,-0.0357024997950091,1,False,0.0
1019,Monaco,2023,GAS,5,0,stay_out,-0.0378295447041225,1,0,stay_out,-0.0378295447041225,1,False,0.0
1019,Monaco,2023,GAS,6,0,stay_out,-0.0313059210585237,1,0,stay_out,-0.0313059210585237,1,False,0.0
1019,Monaco,2023,GAS,7,2,pit_medium,-16.206866801784518,10,0,stay_out,-0.0305080103452411,1,True,16.176358791439277
1019,Monaco,2023,GAS,8,0,stay_out,1.0728419034958934,9,0,stay_out,-0.023254048252059,1,False,-1.0960959517479523
1019,Monaco,2023,GAS,9,0,stay_out,0.9999338658312836,8,0,stay_out,-0.0454080670843552,1,False,-1.0453419329156388
1019,Monaco,2023,GAS,10,0,stay_out,1.0347980770720555,7,0,stay_out,-0.1642977563357661,1,False,-1.1990958334078217
1019,Monaco,2023,GAS,11,0,stay_out,0.0250004790837437,7,0,stay_out,-0.1962465553299225,1,False,-0.2212470344136662
1019,Monaco,2023,GAS,12,0,stay_out,0.9799028484144118,6,0,stay_out,-0.4129197296389535,1,False,-1.3928225780533654
1019,Monaco,2023,GAS,13,0,stay_out,0.9648212511408886,5,1,pit_soft,-14.995563696939474,8,True,-15.960384948080362
1019,Monaco,2023,GAS,14,0,stay_out,0.9307493860854948,4,0,stay_out,-0.3682006139145145,8,False,-1.2989500000000094
1019,Monaco,2023,GAS,15,0,stay_out,0.9455782394947064,3,0,stay_out,-0.3433717605053061,8,False,-1.2889500000000125
1019,Monaco,2023,GAS,16,0,stay_out,-0.0170018761162609,3,0,stay_out,-0.3959518761162783,8,False,-0.3789500000000174
1019,Monaco,2023,GAS,17,0,stay_out,-0.0189910335080597,3,0,stay_out,-0.3099410335080492,8,False,-0.2909499999999895
1019,Monaco,2023,GAS,18,0,stay_out,-0.0494493682841806,3,0,stay_out,-0.4143993682841824,8,False,-0.3649500000000018
1019,Monaco,2023,GAS,19,0,stay_out,-0.0968100528435613,3,0,stay_out,-0.3797600528435766,8,False,-0.2829500000000153
1019,Monaco,2023,GAS,20,0,stay_out,-0.1098507622620374,3,0,stay_out,-0.3948007622620295,8,False,-0.2849499999999921
1019,Monaco,2023,GAS,21,0,stay_out,-0.123488852980104,3,0,stay_out,-0.4144388529800921,8,False,-0.2909499999999881
1019,Monaco,2023,GAS,22,0,stay_out,-0.1328444934574648,3,0,stay_out,-0.4337944934574722,8,False,-0.3009500000000074
1019,Monaco,2023,GAS,23,0,stay_out,-0.135616617218497,3,0,stay_out,-0.4465666172184995,8,False,-0.3109500000000025
1019,Monaco,2023,GAS,24,0,stay_out,-0.1294686189914372,3,0,stay_out,-0.450418618991435,8,False,-0.3209499999999978
1019,Monaco,2023,GAS,25,0,stay_out,-0.0818190038397844,3,0,stay_out,-0.4127690038398243,8,False,-0.3309500000000399
1019,Monaco,2023,GAS,26,0,stay_out,-0.0724950111801007,3,0,stay_out,-0.4134450111800888,8,False,-0.3409499999999881
1019,Monaco,2023,GAS,27,0,stay_out,-0.0476249610648807,3,0,stay_out,-0.3985749610648881,8,False,-0.3509500000000074
1019,Monaco,2023,GAS,28,0,stay_out,-0.1404165567444707,3,0,stay_out,-0.5013665567444505,8,False,-0.3609499999999798
1019,Monaco,2023,GAS,29,0,stay_out,-0.0160250587084306,3,0,stay_out,-0.3869750587084283,8,False,-0.37094999999999767
1019,Monaco,2023,GAS,30,0,stay_out,-0.0825669477881362,3,0,stay_out,-0.4635169477881533,8,False,-0.3809500000000171
1019,Monaco,2023,GAS,31,0,stay_out,-0.1958006960285828,3,0,stay_out,-1.586750696028571,9,False,-1.3909499999999884
1019,Monaco,2023,GAS,32,0,stay_out,-0.2402260243662354,3,0,stay_out,-0.7211760243662525,9,False,-0.4809500000000171
1019,Monaco,2023,GAS,33,0,stay_out,-0.3199730623425524,3,0,stay_out,-1.7309230623425775,10,False,-1.410950000000025
1019,Monaco,2023,GAS,34,0,stay_out,-0.3460679570091756,3,0,stay_out,-0.847017957009183,10,False,-0.5009500000000074
1019,Monaco,2023,GAS,35,0,stay_out,-0.3894491410012719,3,0,stay_out,-1.820399141001289,11,False,-1.430950000000017
1019,Monaco,2023,GAS,36,0,stay_out,-0.4452228579876546,3,0,stay_out,-0.9661728579876524,11,False,-0.5209499999999978
1019,Monaco,2023,GAS,37,0,stay_out,-0.4484534388362874,3,2,pit_medium,-17.08763690532002,19,True,-16.639183466483733
1019,Monaco,2023,GAS,38,1,pit_soft,-16.506153530873604,10,0,stay_out,-0.0600200643898901,19,True,16.446133466483715
1019,Monaco,2023,GAS,39,0,stay_out,-0.379002770750624,10,0,stay_out,0.9799472292493804,18,False,1.3589500000000043
1019,Monaco,2023,GAS,40,0,stay_out,-0.3923864239985605,10,0,stay_out,0.0665635760014424,18,False,0.4589500000000029
1019,Monaco,2023,GAS,41,0,stay_out,-0.4285538969816372,10,0,stay_out,0.0303961030183671,18,False,0.4589500000000043
1019,Monaco,2023,GAS,42,0,stay_out,-0.4567043041942213,10,0,stay_out,0.002245695805783,18,False,0.4589500000000043
1019,Monaco,2023,GAS,43,0,stay_out,-0.4702793691603631,10,0,stay_out,-0.0113293691603587,18,False,0.4589500000000044
1019,Monaco,2023,GAS,44,0,stay_out,-0.4477076823481681,10,0,stay_out,1.9332423176518487,16,False,2.3809500000000168
1019,Monaco,2023,GAS,45,0,stay_out,-0.3848691005966003,10,0,stay_out,0.9000808994034144,15,False,1.2849500000000147
1019,Monaco,2023,GAS,46,0,stay_out,-1.4835212768995971,11,0,stay_out,0.8074287231003907,14,False,2.290949999999988
1019,Monaco,2023,GAS,47,0,stay_out,0.4504957651062994,10,0,stay_out,0.8514457651063069,13,False,0.40095000000000747
1019,Monaco,2023,GAS,48,0,stay_out,0.5728888321767016,9,0,stay_out,-0.0161611678232731,13,False,-0.5890499999999748
1019,Monaco,2023,GAS,49,0,stay_out,-0.4964930387389273,9,0,stay_out,0.8244569612610705,12,False,1.3209499999999978
1019,Monaco,2023,GAS,50,2,pit_medium,-11.3780611160926,12,0,stay_out,2.521122350391104,10,True,13.899183466483704
1019,Monaco,2023,GAS,51,0,stay_out,4.316575285333137,9,0,stay_out,3.1125752853330924,8,False,-1.2040000000000446
1019,Monaco,2023,GAS,52,0,stay_out,0.2040285491821889,8,0,stay_out,-0.9339714508177708,8,False,-1.1379999999999597
1019,Monaco,2023,GAS,53,0,stay_out,2.363876046073496,8,4,pit_intermediate,-6.527924087076899,8,True,-8.891800133150396
1019,Monaco,2023,GAS,54,0,stay_out,1.876417727946968,6,0,stay_out,0.2398010612802992,8,False,-1.6366166666666688
1019,Monaco,2023,GAS,55,4,pit_intermediate,-31.29038826737343,8,0,stay_out,-0.0492048008896746,8,True,31.241183466483754
1019,Monaco,2023,GAS,56,0,stay_out,-0.0946647990609648,8,0,stay_out,1.89733520093904,6,False,1.9920000000000049
1019,Monaco,2023,GAS,57,0,stay_out,2.0008188906732443,6,0,stay_out,2.9108188906731707,3,False,0.9099999999999264
1019,Monaco,2023,GAS,58,0,stay_out,2.784086272372577,3,0,stay_out,0.7700862723726063,2,False,-2.013999999999971
1019,Monaco,2023,GAS,59,0,stay_out,0.6931784553829499,2,0,stay_out,-0.3248215446170648,2,False,-1.0180000000000147
1019,Monaco,2023,GAS,60,0,stay_out,-0.4877340449742933,2,0,stay_out,-0.3603570401682503,1,False,0.12737700480604297
1019,Monaco,2023,GAS,61,0,stay_out,0.435857710889391,1,0,stay_out,-1.4425463501438316,1,False,-1.8784040610332227
1019,Monaco,2023,GAS,62,0,stay_out,-1.4360218622116918,1,0,stay_out,-1.451021862211691,1,False,-0.014999999999999236
1019,Monaco,2023,GAS,63,0,stay_out,-1.42592881565417,1,0,stay_out,-1.44192881565417,1,False,-0.016000000000000014
1019,Monaco,2023,GAS,64,0,stay_out,-1.4489506399232668,1,0,stay_out,-1.464950639923268,1,False,-0.016000000000001124
1019,Monaco,2023,GAS,65,0,stay_out,-1.454308188356335,1,0,stay_out,-1.4703081883563358,1,False,-0.016000000000000902
1019,Monaco,2023,GAS,66,0,stay_out,-1.489127747784201,1,0,stay_out,-1.5051277477842009,1,False,-0.015999999999999792
1019,Monaco,2023,GAS,67,0,stay_out,-1.4739687813260134,1,0,stay_out,-1.489968781326013,1,False,-0.01599999999999957
1019,Monaco,2023,GAS,68,0,stay_out,-1.4795466587283728,1,0,stay_out,-1.4955466587283723,1,False,-0.01599999999999957
1019,Monaco,2023,GAS,69,0,stay_out,-1.4783405843926758,1,0,stay_out,-1.4943405843926756,1,False,-0.015999999999999792
1019,Monaco,2023,GAS,70,0,stay_out,-1.4468454351867948,1,0,stay_out,-1.4628454351867946,1,False,-0.015999999999999792
1019,Monaco,2023,GAS,71,0,stay_out,-1.4937528314618689,1,0,stay_out,-1.509752831461869,1,False,-0.016000000000000014
1019,Monaco,2023,GAS,72,0,stay_out,-1.4804243921634637,1,0,stay_out,-1.4964243921634648,1,False,-0.016000000000001124
1019,Monaco,2023,GAS,73,0,stay_out,-1.5104584410708726,1,0,stay_out,-1.5264584410708737,1,False,-0.016000000000001124
1019,Monaco,2023,GAS,74,0,stay_out,-1.530885149277779,1,0,stay_out,-1.5468851492777789,1,False,-0.015999999999999792
1019,Monaco,2023,GAS,75,0,stay_out,-1.522875526859734,1,0,stay_out,-1.5388755268597336,1,False,-0.01599999999999957
1019,Monaco,2023,GAS,76,0,stay_out,23.476019297322267,1,0,stay_out,23.46001929732227,1,False,-0.015999999999998238
1019,Monaco,2024,VER,0,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1019,Monaco,2024,VER,1,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1019,Monaco,2024,VER,2,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1019,Monaco,2024,VER,3,0,stay_out,-0.0217063359341537,1,0,stay_out,-0.0217063359341537,1,False,0.0
1019,Monaco,2024,VER,4,0,stay_out,-0.0207541280422034,1,0,stay_out,-0.0207541280422034,1,False,0.0
1019,Monaco,2024,VER,5,0,stay_out,-0.0268811729513174,1,0,stay_out,-0.0268811729513174,1,False,0.0
1019,Monaco,2024,VER,6,0,stay_out,-0.0243575493057178,1,0,stay_out,-0.0243575493057178,1,False,0.0
1019,Monaco,2024,VER,7,0,stay_out,-0.028559638592435,1,0,stay_out,-0.028559638592435,1,False,0.0
1019,Monaco,2024,VER,8,0,stay_out,-0.0273056764992531,1,0,stay_out,-0.0273056764992531,1,False,0.0
1019,Monaco,2024,VER,9,0,stay_out,-0.0554596953315496,1,0,stay_out,-0.0554596953315496,1,False,0.0
1019,Monaco,2024,VER,10,0,stay_out,-0.036777589711167,1,0,stay_out,-0.036777589711167,1,False,0.0
1019,Monaco,2024,VER,11,2,pit_medium,-4.957626388705307,1,0,stay_out,-0.0747263887053236,1,True,4.882899999999983
1019,Monaco,2024,VER,12,0,stay_out,0.0,1,0,stay_out,-0.0688252040399959,1,False,-0.0688252040399959
1019,Monaco,2024,VER,13,0,stay_out,-0.0042407986367564,1,0,stay_out,-0.076066002676751,1,False,-0.0718252040399946
1019,Monaco,2024,VER,14,0,stay_out,-0.0045267311644579,1,0,stay_out,-0.0783519352044521,1,False,-0.07382520403999421
1019,Monaco,2024,VER,15,0,stay_out,0.0,1,0,stay_out,-0.0697375084998427,1,False,-0.0697375084998427
1019,Monaco,2024,VER,16,0,stay_out,-0.0198900578054875,1,0,stay_out,-0.0896275663053302,1,False,-0.0697375084998427
1019,Monaco,2024,VER,17,0,stay_out,-0.0234346365013848,1,0,stay_out,-0.0921721450012285,1,False,-0.0687375084998437
1019,Monaco,2024,VER,18,0,stay_out,-0.0562138038894445,1,0,stay_out,-0.1229513123892886,1,False,-0.0667375084998441
1019,Monaco,2024,VER,19,0,stay_out,-0.0583441461691407,1,0,stay_out,-0.1220816546689832,1,False,-0.0637375084998425
1019,Monaco,2024,VER,20,0,stay_out,-0.0576645008783742,1,0,stay_out,-0.1174020093782161,1,False,-0.0597375084998419
1019,Monaco,2024,VER,21,0,stay_out,-0.0617335462374043,1,0,stay_out,-0.117471054737247,1,False,-0.05573750849984271
1019,Monaco,2024,VER,22,0,stay_out,-0.0761113664760827,1,0,stay_out,-0.1278488749759262,1,False,-0.0517375084998435
1019,Monaco,2024,VER,23,0,stay_out,-0.0967474283566062,1,0,stay_out,-0.144484936856449,1,False,-0.047737508499842804
1019,Monaco,2024,VER,24,0,stay_out,-0.0951234292430754,1,1,pit_soft,-4.908360937742884,1,True,-4.8132375084998085
1019,Monaco,2024,VER,25,0,stay_out,-0.0736486216672546,1,0,stay_out,0.0,1,False,0.0736486216672546
1019,Monaco,2024,VER,26,0,stay_out,-0.0945366253374004,1,0,stay_out,-0.0148880036701456,1,False,0.0796486216672548
1019,Monaco,2024,VER,27,0,stay_out,-0.0936516002797986,1,0,stay_out,-0.0090029786125455,1,False,0.08464862166725311
1019,Monaco,2024,VER,28,0,stay_out,-0.1479973981195769,1,0,stay_out,-0.0593487764523232,1,False,0.08864862166725371
1019,Monaco,2024,VER,29,0,stay_out,-0.1148516491015613,1,0,stay_out,-0.0232030274343074,1,False,0.0916486216672539
1019,Monaco,2024,VER,30,0,stay_out,-0.1518725936414142,1,0,stay_out,-0.0592239719741599,1,False,0.0926486216672543
1019,Monaco,2024,VER,31,0,stay_out,-0.1840394677616402,1,0,stay_out,-0.0923908460943863,1,False,0.0916486216672539
1019,Monaco,2024,VER,32,0,stay_out,-0.1611521319304714,1,0,stay_out,-0.0725035102632176,1,False,0.0886486216672538
1019,Monaco,2024,VER,33,0,stay_out,-0.2000256509186343,1,0,stay_out,-0.1163770292513803,1,False,0.08364862166725401
1019,Monaco,2024,VER,34,0,stay_out,-0.2105730982519546,1,0,stay_out,-0.1319244765847003,1,False,0.07864862166725431
1019,Monaco,2024,VER,35,0,stay_out,-0.1972136902480031,1,0,stay_out,-0.1235650685807485,1,False,0.07364862166725458
1019,Monaco,2024,VER,36,0,stay_out,-0.2175505487411627,1,0,stay_out,-0.1489019270739092,1,False,0.0686486216672535
1019,Monaco,2024,VER,37,0,stay_out,-0.2113658391655008,1,0,stay_out,-0.147717217498247,1,False,0.0636486216672538
1019,Monaco,2024,VER,38,0,stay_out,-0.2488991519422967,1,0,stay_out,-0.1902505302750427,1,False,0.058648621667253986
1019,Monaco,2024,VER,39,0,stay_out,-0.2250655051226715,1,0,stay_out,-0.1714168834554172,1,False,0.053648621667254315
1019,Monaco,2024,VER,40,0,stay_out,-0.2305573317466425,1,0,stay_out,-0.1819087100793879,1,False,0.048648621667254616
1019,Monaco,2024,VER,41,0,stay_out,-0.2617910682381876,1,0,stay_out,-0.2181424465709341,1,False,0.0436486216672535
1019,Monaco,2024,VER,42,0,stay_out,-0.2678162718444639,1,0,stay_out,-0.2291676501772102,1,False,0.03864862166725369
1019,Monaco,2024,VER,43,0,stay_out,-0.2765538043275441,1,0,stay_out,-0.2429051826602901,1,False,0.03364862166725402
1019,Monaco,2024,VER,44,0,stay_out,-0.2849679609214234,1,0,stay_out,-0.2563193392541691,1,False,0.028648621667254293
1019,Monaco,2024,VER,45,0,stay_out,-0.2967986700456421,1,0,stay_out,-0.2731500483783876,1,False,0.02364862166725451
1019,Monaco,2024,VER,46,0,stay_out,-0.3383747581971519,1,0,stay_out,-0.3197261365298985,1,False,0.018648621667253396
1019,Monaco,2024,VER,47,1,pit_soft,-32.9778603484222,10,0,stay_out,-0.3208676155269501,1,True,32.65699273289525
1019,Monaco,2024,VER,48,0,stay_out,0.4446444160883402,10,0,stay_out,-0.3039710819917374,1,False,-0.7486154980800777
1019,Monaco,2024,VER,49,0,stay_out,0.2946625451727414,10,0,stay_out,-0.344312017449559,1,False,-0.6389745626223005
1019,Monaco,2024,VER,50,0,stay_out,0.4668279343026668,10,0,stay_out,-0.3419293228845433,1,False,-0.8087572571872101
1019,Monaco,2024,VER,51,0,stay_out,0.3729808692447975,10,0,stay_out,-0.3848528554135484,1,False,-0.757833724658346
1019,Monaco,2024,VER,52,0,stay_out,1.021334133093876,10,0,stay_out,-0.3644762234889797,1,False,-1.385810356582856
1019,Monaco,2024,VER,53,0,stay_out,0.3301816299851424,10,0,stay_out,-0.4166024750433408,1,False,-0.7467841050284831
1019,Monaco,2024,VER,54,0,stay_out,0.1580677279469142,10,0,stay_out,-0.4679161360265439,1,False,-0.6259838639734581
1019,Monaco,2024,VER,55,0,stay_out,0.1134618657769493,10,0,stay_out,-0.4920690671115196,1,False,-0.6055309328884689
1019,Monaco,2024,VER,56,0,stay_out,0.1234018676057658,10,0,stay_out,-0.4989990661971262,1,False,-0.622400933802892
1019,Monaco,2024,VER,57,0,stay_out,0.0024855573398326,10,0,stay_out,-0.5353072213300678,1,False,-0.5377927786699004
1019,Monaco,2024,VER,58,0,stay_out,0.1472529390392452,10,0,stay_out,-0.5441235304803556,1,False,-0.6913764695196007
1019,Monaco,2024,VER,59,0,stay_out,0.1705451220496797,10,0,stay_out,-0.5644274389751616,1,False,-0.7349725610248412
1019,Monaco,2024,VER,60,0,stay_out,0.0278326216923659,10,0,stay_out,-0.5896336891538099,1,False,-0.6174663108461758
1019,Monaco,2024,VER,61,0,stay_out,0.3790739663789594,10,0,stay_out,-0.6081130168104991,1,False,-0.9871869831894585
1019,Monaco,2024,VER,62,0,stay_out,-0.2105770577567128,10,0,stay_out,-0.6235885288783578,1,False,-0.41301147112164505
1019,Monaco,2024,VER,63,0,stay_out,-0.2675909646416528,10,0,stay_out,-0.6214954823208374,1,False,-0.3539045176791846
1019,Monaco,2024,VER,64,0,stay_out,-0.2098346131798408,10,0,stay_out,-0.6515173065899333,1,False,-0.44168269341009253
1019,Monaco,2024,VER,65,0,stay_out,-0.2394497100460071,10,0,stay_out,-0.663874855023002,1,False,-0.4244251449769949
1019,Monaco,2024,VER,66,0,stay_out,-0.3169888289017621,10,0,stay_out,-0.7056944144508677,1,False,-0.38870558554910556
1019,Monaco,2024,VER,67,0,stay_out,-0.1183708959853646,10,0,stay_out,-0.6975354479926793,1,False,-0.5791645520073148
1019,Monaco,2024,VER,68,0,stay_out,-0.2120266507900922,10,0,stay_out,-0.7101133253950395,1,False,-0.49808667460494727
1019,Monaco,2024,VER,69,0,stay_out,-0.3325145021186287,10,0,stay_out,-0.7159072510593418,1,False,-0.3833927489407131
1019,Monaco,2024,VER,70,0,stay_out,-0.4014242037070332,10,0,stay_out,-0.6914121018534616,1,False,-0.2899878981464284
1019,Monaco,2024,VER,71,0,stay_out,-0.6216389962570048,10,0,stay_out,-0.7453194981285365,1,False,-0.12368050187153168
1019,Monaco,2024,VER,72,0,stay_out,-0.6582821176602978,10,0,stay_out,-0.7389910588301305,1,False,-0.08070894116983274
1019,Monaco,2024,VER,73,0,stay_out,-0.7793502154751224,10,0,stay_out,-0.7760251077375401,1,False,0.0033251077375823224
1019,Monaco,2024,VER,74,0,stay_out,-0.8129036318888581,10,0,stay_out,-0.8034518159444446,1,False,0.009451815944413466
1019,Monaco,2024,VER,75,0,stay_out,5.14061561294708,4,0,stay_out,-0.8024421935264002,1,False,-5.9430578064734805
1019,Monaco,2024,VER,76,0,stay_out,41.67650528349069,1,0,stay_out,24.1894526306556,1,False,-17.48705265283509
1019,Monza,2022,DEV,0,0,stay_out,0.0,1,0,stay_out,0.0,1,False,0.0
1019,Monza,2022,DEV,1,0,stay_out,-0.030430870656616,1,0,stay_out,-0.030430870656616,1,False,0.0
1019,Monza,2022,DEV,2,0,stay_out,-0.0063781368560995,1,0,stay_out,-0.0063781368560995,1,False,0.0
1019,Monza,2022,DEV,3,0,stay_out,-0.0250844727902531,1,0,stay_out,-0.0250844727902531,1,False,0.0
1019,Monza,2022,DEV,4,0,stay_out,-0.0211322648983028,1,0,stay_out,-0.0211322648983028,1,False,0.0
1019,Monza,2022,DEV,5,0,stay_out,-0.0232593098074161,1,0,stay_out,-0.0232593098074161,1,False,0.0
1019,Monza,2022,DEV,6,0,stay_out,-0.0167356861618174,1,0,stay_out,-0.0167356861618174,1,False,0.0
1019,Monza,2022,DEV,7,0,stay_out,-0.0178641905428747,1,0,stay_out,-0.0178641905428747,1,False,0.0
1019,Monza,2022,DEV,8,0,stay_out,-0.0106102284496927,1,0,stay_out,-0.0106102284496927,1,False,0.0
1019,Monza,2022,DEV,9,0,stay_out,-3.708322157762062,3,0,stay_out,-3.708322157762062,3,False,0.0
1019,Monza,2022,DEV,10,0,stay_out,0.5322617757552424,1,0,stay_out,0.5322617757552424,1,False,0.0
1019,Monza,2022,DEV,11,0,stay_out,-0.0515347142406682,1,0,stay_out,-0.0515347142406682,1,False,0.0
1019,Monza,2022,DEV,12,2,pit_medium,-17.042050468306954,10,0,stay_out,-0.0396335295753402,1,True,17.002416938731614
1019,Monza,2022,DEV,13,0,stay_out,-0.1446668472957427,10,0,stay_out,-0.0525931961366239,1,False,0.0920736511591188
1019,Monza,2022,DEV,14,0,stay_out,0.7936612876488496,9,0,stay_out,-0.0663829022492322,1,False,-0.8600441898980817
1019,Monza,2022,DEV,15,0,stay_out,0.8195901410580801,8,0,stay_out,-0.0517684755446225,1,False,-0.8713586166027026
1019,Monza,2022,DEV,16,0,stay_out,1.7833100254470835,6,0,stay_out,-0.07886608051992,1,False,-1.8621761059670034
1019,Monza,2022,DEV,17,0,stay_out,0.7716208680552952,5,0,stay_out,-0.0881144328007238,1,False,-0.859735300856019
1019,Monza,2022,DEV,18,0,stay_out,-0.182837466720818,5,2,pit_medium,-10.733132711212232,4,True,-10.550295244491414
1019,Monza,2022,DEV,19,0,stay_out,-0.1650981512802047,5,0,stay_out,-0.1650981512802047,4,False,0.0
1019,Monza,2022,DEV,20,0,stay_out,-0.1326388606986569,5,0,stay_out,-0.1326388606986569,4,False,0.0
1019,Monza,2022,DEV,21,0,stay_out,-0.138976951416727,5,0,stay_out,-0.138976951416727,4,False,0.0
1019,Monza,2022,DEV,22,0,stay_out,0.6824994835776409,4,0,stay_out,0.8603674081059196,3,False,0.1778679245282787
1019,Monza,2022,DEV,23,1,pit_soft,-18.53052859627264,14,0,stay_out,0.2302952843448821,3,True,18.760823880617522
1019,Monza,2022,DEV,24,0,stay_out,0.8949206159052295,14,0,stay_out,0.7703372825718929,3,False,-0.1245833333333366
1019,Monza,2022,DEV,25,0,stay_out,1.0538762310569183,13,1,pit_soft,-15.73153098289394,10,True,-16.785407213950858
1019,Monza,2022,DEV,26,0,stay_out,1.016400223716613,12,0,stay_out,0.016400223716613,10,False,-1.0
1019,Monza,2022,DEV,27,0,stay_out,2.0010702738318287,10,0,stay_out,1.001070273831829,9,False,-0.9999999999999998
1019,Monza,2022,DEV,28,0,stay_out,0.021378678152233,10,0,stay_out,0.021378678152233,9,False,0.0
1019,Monza,2022,DEV,29,0,stay_out,1.044370176188279,9,0,stay_out,1.1183374706457472,8,False,0.07396729445746808
1019,Monza,2022,DEV,30,0,stay_out,1.0896282871085674,8,0,stay_out,0.0035955815661068,8,False,-1.0860327055424606
1019,Monza,2022,DEV,31,0,stay_out,0.4482417086794882,8,0,stay_out,0.3660618333256622,8,False,-0.08217987535382598
1019,Monza,2022,DEV,32,0,stay_out,1.0440223803417878,7,0,stay_out,1.9418425049879715,6,False,0.8978201246461837
1019,Monza,2022,DEV,33,0,stay_out,-0.0772457519741351,7,0,stay_out,-0.1496633631770109,6,False,-0.0724176112028758
1019,Monza,2022,DEV,34,0,stay_out,0.9210669005290044,6,0,stay_out,0.858041742156304,5,False,-0.0630251583727004
1019,Monza,2022,DEV,35,0,stay_out,-0.1348095183597834,6,2,pit_medium,-18.199939688285436,14,True,-18.065130169925652
1019,Monza,2022,DEV,36,0,stay_out,-0.1812832353461289,6,0,stay_out,-0.3590061913209894,14,False,-0.17772295597486049
1019,Monza,2022,DEV,37,0,stay_out,-0.1653515520438248,6,0,stay_out,0.660363227830389,13,False,0.8257147798742138
1019,Monza,2022,DEV,38,0,stay_out,-0.2464257247672208,6,0,stay_out,-0.2857033977232049,13,False,-0.03927767295598411
1019,Monza,2022,DEV,39,3,pit_hard,-16.194876651368148,13,0,stay_out,-0.2807361040839822,13,True,15.914140547284166
1019,Monza,2022,DEV,40,0,stay_out,-0.3116530906652571,13,0,stay_out,-0.2869197573319042,13,False,0.02473333333335287
1019,Monza,2022,DEV,41,0,stay_out,-0.3497205636483301,13,0,stay_out,0.6590127696850302,12,False,1.0087333333333603
1019,Monza,2022,DEV,42,0,stay_out,-1.341586065200551,14,0,stay_out,-0.221837637527598,12,False,1.119748427672953
1019,Monza,2022,DEV,43,0,stay_out,0.608331322663534,13,0,stay_out,-0.2491127024937284,12,False,-0.8574440251572624
1019,Monza,2022,DEV,44,0,stay_out,-8.432370937207736,15,0,stay_out,-9.347920371170025,15,False,-0.9155494339622887
1019,Monza,2022,DEV,45,0,stay_out,-6.401764134861968,15,0,stay_out,-6.427684983918588,15,False,-0.025920849056619844
1019,Monza,2022,DEV,46,0,stay_out,-1.717719572871062,13,0,stay_out,-1.8189806106068944,13,False,-0.1012610377358325
